7.932852 , 0.712333 
7.876261 , 0.702175 
7.685528 , 0.689337 
7.102534 , 0.689181 
6.063304 , 0.693233 
5.639645 , 0.678153 
6.100182 , 0.696758 
6.528005 , 0.693327 
7.514021 , 0.702343 
7.900795 , 0.685018 
7.262822 , 0.697460 
6.271810 , 0.695868 
6.709819 , 0.685748 
7.328693 , 0.704878 
7.290765 , 0.696876 
6.876361 , 0.699838 
8.403881 , 0.695433 
8.083685 , 0.693168 
7.194921 , 0.714875 
6.814027 , 0.688560 
7.264364 , 0.700738 
6.273590 , 0.701341 
6.120682 , 0.693299 
6.835482 , 0.700927 
7.648520 , 0.695367 
7.604241 , 0.682659 
7.489417 , 0.698099 
6.570453 , 0.690830 
7.075311 , 0.700726 
6.309491 , 0.701416 
7.816773 , 0.697268 
7.994820 , 0.694432 
7.838900 , 0.697632 
7.376469 , 0.691618 
6.264723 , 0.709446 
6.252090 , 0.692828 
6.702803 , 0.688068 
7.961705 , 0.703806 
6.408142 , 0.690490 
6.964414 , 0.695229 
7.603201 , 0.695521 
5.919907 , 0.695649 
5.974101 , 0.703528 
6.105830 , 0.689185 
7.868508 , 0.706477 
6.434043 , 0.692556 
6.243674 , 0.702816 
6.727420 , 0.679015 
7.696121 , 0.703966 
6.655011 , 0.696120 
7.120692 , 0.680888 
6.272529 , 0.709431 
7.224020 , 0.703073 
6.157516 , 0.698043 
6.097294 , 0.697583 
5.545128 , 0.696768 
5.559264 , 0.685872 
5.579862 , 0.703351 
6.006346 , 0.703644 
4.800893 , 0.713886 
8.092676 , 0.634798 
8.075816 , 0.639659 
7.824762 , 0.644342 
7.532681 , 0.643249 
5.834716 , 0.649528 
5.696307 , 0.639171 
6.221333 , 0.641918 
6.569436 , 0.625831 
7.634153 , 0.649124 
7.833948 , 0.638174 
7.324022 , 0.635125 
6.436663 , 0.625240 
6.604804 , 0.652576 
7.311170 , 0.639847 
7.298920 , 0.622223 
6.916612 , 0.639202 
8.739717 , 0.624900 
8.622929 , 0.637828 
7.656857 , 0.652721 
6.289329 , 0.643521 
7.136754 , 0.630084 
6.255667 , 0.645604 
6.051925 , 0.628817 
6.991081 , 0.624089 
7.421285 , 0.631700 
7.444418 , 0.635892 
7.261505 , 0.632272 
6.799545 , 0.650095 
7.281147 , 0.637302 
6.653423 , 0.646178 
8.210123 , 0.640203 
8.354017 , 0.645196 
8.353405 , 0.624029 
7.992952 , 0.642948 
6.361963 , 0.622175 
6.940571 , 0.626629 
6.764227 , 0.649198 
7.998822 , 0.640678 
6.616647 , 0.643047 
7.136088 , 0.641986 
7.721537 , 0.642843 
6.174201 , 0.634637 
6.133554 , 0.645381 
6.229611 , 0.622780 
8.086104 , 0.641507 
6.460013 , 0.646911 
6.834698 , 0.642198 
6.912745 , 0.646429 
7.157546 , 0.648337 
6.571400 , 0.637198 
7.382442 , 0.635463 
6.324118 , 0.633861 
7.367413 , 0.643324 
6.720202 , 0.626162 
6.310689 , 0.637295 
5.898848 , 0.637205 
5.515672 , 0.641652 
5.633309 , 0.653051 
5.935052 , 0.637875 
4.443352 , 0.642112 
8.365626 , 0.895745 
8.166970 , 0.883328 
7.724082 , 0.902587 
7.450648 , 0.869100 
6.073041 , 0.881710 
6.003471 , 0.879974 
6.238021 , 0.882813 
7.037286 , 0.882472 
7.896490 , 0.878825 
7.837188 , 0.898262 
7.327612 , 0.880659 
6.203935 , 0.874552 
7.314985 , 0.882675 
7.679642 , 0.893685 
7.393723 , 0.866886 
7.834310 , 0.861830 
8.465870 , 0.889384 
7.755096 , 0.890705 
7.199235 , 0.881927 
7.754206 , 0.886226 
7.472628 , 0.891325 
6.013191 , 0.871465 
6.082797 , 0.892915 
7.277545 , 0.883245 
7.625945 , 0.890879 
8.084627 , 0.884678 
7.192897 , 0.871089 
7.206921 , 0.894304 
7.621914 , 0.885839 
6.660303 , 0.864679 
7.888799 , 0.878264 
7.918633 , 0.884798 
7.724986 , 0.891668 
6.878503 , 0.870350 
6.671969 , 0.891748 
5.848980 , 0.886572 
7.377980 , 0.880501 
7.935668 , 0.887243 
6.590984 , 0.883849 
7.190414 , 0.877325 
7.796784 , 0.890523 
5.951119 , 0.888307 
6.234241 , 0.885434 
6.839854 , 0.883409 
7.808728 , 0.878006 
6.471554 , 0.891086 
6.188739 , 0.896654 
6.901938 , 0.880430 
8.292142 , 0.868798 
6.909120 , 0.893753 
6.791232 , 0.873310 
6.530729 , 0.888467 
7.423603 , 0.892769 
6.109553 , 0.893881 
5.958977 , 0.874668 
5.972371 , 0.894213 
6.230148 , 0.854976 
6.247817 , 0.880025 
5.899685 , 0.890296 
5.665251 , 0.871292 
8.084111 , 0.800164 
7.977787 , 0.790390 
7.605085 , 0.810178 
7.194913 , 0.792202 
6.006783 , 0.801552 
5.751556 , 0.786831 
6.134331 , 0.798791 
6.729596 , 0.802264 
7.656514 , 0.803268 
7.828646 , 0.784820 
7.224618 , 0.791850 
6.232280 , 0.808447 
6.955946 , 0.806209 
7.373802 , 0.795512 
7.254335 , 0.795337 
7.197082 , 0.797490 
8.310093 , 0.797126 
7.902132 , 0.807485 
7.121181 , 0.799411 
7.155647 , 0.814427 
7.292679 , 0.786422 
6.098632 , 0.793086 
6.084664 , 0.786690 
6.916768 , 0.801017 
7.546793 , 0.804070 
7.681196 , 0.791715 
7.327765 , 0.796257 
6.761364 , 0.799536 
7.259232 , 0.799887 
6.350327 , 0.781589 
7.766437 , 0.799644 
